timestamp,pv,mv,sv,kp,ki,kd,pb,ti,td,err_value
1772590333000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590334000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590335000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590336000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590337000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590338000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590339000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590340000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590341000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590342000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590343000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590344000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590345000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590346000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590347000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590348000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590349000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590350000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590351000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590352000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590353000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590354000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590355000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590356000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590357000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590358000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590359000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590360000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590361000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590362000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590363000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590364000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590365000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590366000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590367000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590368000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590369000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590370000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590371000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590372000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590373000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590374000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590375000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590376000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590377000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590378000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590379000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590380000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590381000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590382000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590383000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590384000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590385000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590386000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590387000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590388000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590389000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590390000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590391000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590392000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590393000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590394000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590395000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590396000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590397000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590398000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590399000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590400000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590401000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590402000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590403000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590404000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590405000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590406000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590407000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590408000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590409000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590410000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590411000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590412000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590413000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590414000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590415000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590416000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590417000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590418000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590419000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590420000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590421000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590422000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590423000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590424000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590425000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590426000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590427000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590428000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590429000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590430000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590431000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590432000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590433000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590434000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590435000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590436000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590437000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590438000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590439000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590440000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590441000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590442000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590443000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590444000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590445000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590446000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590447000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590448000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590449000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590450000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590451000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590452000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590453000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590454000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590455000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590456000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590457000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590458000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590459000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590460000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590461000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590462000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590463000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590464000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590465000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590466000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590467000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590468000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590469000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590470000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590471000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590472000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590473000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590474000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590475000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590476000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590477000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590478000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590479000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590480000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590481000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590482000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590483000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590484000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590485000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590486000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590487000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590488000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590489000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590490000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590491000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590492000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590493000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590494000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590495000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590496000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590497000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590498000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590499000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590500000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590501000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590502000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590503000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590504000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590505000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590506000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590507000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590508000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590509000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590510000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590511000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590512000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590513000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590514000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590515000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590516000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590517000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590518000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590519000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590520000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590521000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590522000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590523000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590524000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590525000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590526000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590527000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590528000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590529000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590530000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590531000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590532000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590533000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590534000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590535000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590536000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590537000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590538000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590539000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590540000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590541000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590542000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590543000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590544000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590545000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590546000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590547000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590548000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590549000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590550000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590551000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590552000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590553000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590554000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590555000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590556000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590557000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590558000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590559000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590560000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590561000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590562000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590563000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590564000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590565000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590566000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590567000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590568000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590569000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590570000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590571000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590572000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590573000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590574000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590575000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590576000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590577000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590578000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590579000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590580000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590581000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590582000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590583000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590584000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590585000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590586000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590587000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590588000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590589000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590590000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590591000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590592000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590593000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590594000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590595000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590596000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590597000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590598000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590599000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590600000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590601000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590602000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590603000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590604000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590605000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590606000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590607000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590608000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590609000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590610000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590611000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590612000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590613000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590614000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590615000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590616000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590617000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590618000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590619000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590620000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590621000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590622000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590623000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590624000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590625000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590626000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590627000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590628000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590629000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590630000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590631000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590632000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590633000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590634000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
1772590635000,5.0,7.87,5.0,0.15,0.02,0.09,666.0,7.5,1.67,0.0
